date,USA,CAN,MEX,GBR,DEU,FRA,ESP,CHE,NLD,ITA,IRL,GRC,BEL,AUT,PRT,SWE,FIN,DNK,POL,CZE,TUR,JPN,KOR,AUS,NZL
2016-06-01,100.7557,99.8699491065694,97.82532,101.3781,101.3652,99.27831,101.3429,99.88708,100.6573,100.4303,102.4577,96.25211,100.191,100.2384,100.2922,99.92274,100.2736,100.7126,101.5947,102.3641,100.9667,99.95914,99.9647,100.0098,99.68109
2016-07-01,100.6087,99.9696171920436,97.36668,100.8311,101.3478,99.2963,101.3011,99.85451,100.6463,100.2902,102.3593,96.19704,100.345,100.2286,100.3116,99.90987,100.3995,100.6583,101.6551,102.259,101.1306,100.0448,100.0978,99.98727,99.68848
2016-08-01,100.5024,99.933592505055,96.89009,100.8269,101.3067,99.44617,101.4747,99.86798,100.7223,99.96082,102.3957,96.02754,100.4607,100.1998,100.389,100.0318,100.5323,100.616,101.6568,102.4173,101.6669,100.1405,100.2064,100.0128,99.76308
2016-09-01,100.4832,99.8583060944461,96.51229,101.1838,101.2735,99.69715,101.7274,99.96684,100.961,99.71463,102.4688,96.03167,100.4471,100.1685,100.4981,100.31,100.6389,100.524,101.6659,102.7723,101.9483,100.1824,100.1797,100.0378,99.88963
2016-10-01,100.5603,99.7776201374842,96.23355,101.3388,101.2957,99.95267,102.0521,100.1211,101.2234,99.7019,102.4182,96.11945,100.4073,100.1849,100.6225,100.5203,100.8087,100.4384,101.6129,102.965,101.7661,100.1159,99.94832,100.0223,100.0629
2016-11-01,100.8904,99.8589225116455,95.73593,101.2498,101.3743,100.1953,102.2904,100.2965,101.3511,99.78981,102.2461,96.03865,100.4964,100.2456,100.8039,100.592,100.9604,100.3757,101.5116,103.0313,101.0802,100.0456,99.49683,99.91005,100.2394
2016-12-01,101.2288,99.9844723520548,94.8537,101.1649,101.4417,100.337,102.3398,100.4643,101.3951,99.84657,102.135,95.94692,100.5718,100.3788,101.0571,100.5339,101.1969,100.4191,101.5121,103.0346,100.3605,100.1374,99.13898,99.75493,100.3645
2017-01-01,101.3774,100.145276444611,93.76825,101.0568,101.4368,100.3193,102.2521,100.5899,101.46,99.89798,102.1394,95.70895,100.7074,100.5159,101.188,100.5246,101.4662,100.7196,101.5877,103.0655,100.0979,100.2492,99.00787,99.72215,100.3955
2017-02-01,101.365,100.404132037107,94.10558,100.9592,101.3909,100.2363,102.1841,100.6204,101.529,99.88052,102.1652,95.45564,100.7878,100.6294,101.2855,100.5643,101.6624,101.0163,101.5336,103.0427,100.1906,100.3612,99.16222,99.8003,100.3766
2017-03-01,101.3344,100.565691321027,95.11159,100.9242,101.4713,100.246,102.3445,100.5138,101.5875,99.86146,102.3289,95.3821,100.8593,100.7309,101.4737,100.6468,101.9194,101.1865,101.5142,102.9646,100.6201,100.4635,99.59917,99.83413,100.3612
2017-04-01,101.2947,100.626347051275,96.01328,100.8931,101.6431,100.4428,102.5864,100.3638,101.5684,99.67629,102.4851,95.57494,100.9134,100.8591,101.6761,100.7195,102.1144,101.2192,101.5778,102.91,101.1355,100.4995,100.2627,99.77876,100.3834
2017-05-01,101.2233,100.701265913784,96.59308,100.8069,101.819,100.7943,102.7786,100.2943,101.4673,99.43639,102.5926,95.82456,100.9514,100.928,101.9184,100.7366,102.1739,101.1689,101.655,102.7256,101.4909,100.5102,100.9763,99.66586,100.4266
2017-06-01,101.1172,100.778493614804,96.93361,100.6372,101.9375,101.1565,102.9284,100.3955,101.4915,99.30701,102.7726,96.11961,101.0281,100.9538,102.1454,100.5865,102.1408,101.2267,101.6612,102.5801,101.5336,100.516,101.4455,99.54825,100.4599
2017-07-01,101.0761,100.909813972967,97.22961,100.5736,101.9407,101.1065,103.0732,100.5816,101.5828,99.55708,103.0033,96.5761,101.2136,100.9694,102.2333,100.4544,102.0779,101.3561,101.6895,102.4971,101.4829,100.5608,101.5796,99.50196,100.454
2017-08-01,101.1728,101.036874689337,97.47553,100.5128,101.8671,100.8477,103.1588,100.7376,101.6247,100.1727,103.1878,97.0187,101.3605,101.0152,102.1945,100.4025,101.9882,101.3795,101.8584,102.6749,101.3479,100.5967,101.4958,99.52227,100.4063
2017-09-01,101.2939,101.020944537476,97.6152,100.5005,101.8293,100.6528,103.1469,100.781,101.6257,100.8245,103.2044,97.34891,101.5425,101.1915,102.2069,100.4485,102.0279,101.4722,102.1185,103.0701,101.0104,100.6582,101.4001,99.68078,100.308
2017-10-01,101.4439,101.160162840005,97.52333,100.5403,101.8568,100.7262,103.0416,100.7543,101.6631,101.2289,103.1528,97.56994,101.654,101.3922,102.2022,100.5897,102.1833,101.5989,102.2071,103.4583,100.5499,100.7173,101.4636,99.88349,100.1523
2017-11-01,101.4238,101.472566776007,97.26054,100.555,101.8959,101.0295,102.9291,100.7151,101.6216,101.3929,103.0555,97.63518,101.6176,101.586,102.1275,100.7034,102.3814,101.6496,102.1985,103.6901,100.2639,100.7309,101.5932,100.0447,99.99371
2017-12-01,101.341,101.895135929787,96.77661,100.5745,101.9544,101.2083,102.8591,100.6967,101.5897,101.4265,103.0259,97.6533,101.5262,101.7342,102.0679,100.7035,102.747,101.6031,102.2481,103.7367,100.4617,100.7197,101.5895,100.2169,99.90733
2018-01-01,101.3704,,96.2577,100.6444,102.0244,101.0807,102.7328,100.6804,101.5543,101.3516,103.0841,97.60307,101.4649,101.749,102.0664,100.6982,102.767,101.58,102.3324,103.8048,101.0202,100.6991,101.4911,100.3181,99.95164
2018-02-01,101.5302,,96.03299,100.7572,102.0241,100.7489,102.4574,100.6258,101.4904,101.3399,103.1863,97.57644,101.3688,101.6841,102.1245,100.5562,102.6503,101.5368,102.344,103.8783,101.3767,100.6634,101.3562,100.2929,100.0587
2018-03-01,101.6295,,96.14526,100.8572,101.9578,100.463,102.1842,100.4992,101.4975,101.3537,103.2001,97.58131,101.279,101.5675,102.1842,100.4268,102.4077,101.3922,102.3808,103.9754,101.3987,100.6337,101.2573,100.2325,100.1388
2018-04-01,101.5796,,96.66145,100.9044,101.878,100.187,102.2478,100.3395,101.4734,101.3472,103.1494,97.67815,101.1073,101.4663,102.1874,100.313,102.1934,101.2578,102.5895,103.923,101.2497,100.611,101.165,100.178,100.1225
2018-05-01,101.4953,,97.57339,101.0262,101.7984,99.93758,102.4867,100.2007,101.4106,101.1987,103.0681,97.79641,100.8818,101.3155,102.1145,100.2003,102.0601,101.333,102.7342,103.8022,101.0817,100.6065,101.0317,100.1813,100.0296
2018-06-01,101.4384,,99.00259,101.067,101.7152,99.71651,102.7396,100.1276,101.4203,101.2872,103.0184,97.88513,100.627,101.1886,101.9615,100.0355,101.873,101.459,102.7974,103.5671,100.93,100.5815,100.736,100.2484,99.88326
2018-07-01,101.4075,,100.8952,101.1471,101.6299,99.57571,102.6913,100.1096,101.4194,101.419,103.0225,98.01462,100.5687,101.1436,101.8521,100.0558,101.7434,101.4586,102.6893,103.2734,100.5635,100.5616,100.3496,100.3364,99.70129
2018-08-01,101.4186,,101.8696,101.0671,101.6129,99.36288,102.404,100.1375,101.3089,101.5266,102.9966,98.20525,100.5908,101.1637,101.8376,100.2487,101.5404,101.3001,102.476,103.1406,99.60545,100.525,100.0624,100.2861,99.54022
2018-09-01,101.5003,,102.0408,100.883,101.6007,99.07351,102.0576,100.2048,101.1624,101.673,102.9458,98.71037,100.7021,101.2022,101.8891,100.3046,101.2082,101.2018,102.3829,103.2596,98.37531,100.4493,99.90397,100.1776,99.4774
2018-10-01,101.4828,,102.0279,100.6842,101.5666,98.90532,101.9283,100.2631,100.9462,101.7263,102.6916,99.49576,100.703,101.1965,101.8332,100.102,100.8189,101.0643,102.3035,103.3353,97.60921,100.3485,99.74924,100.1586,99.57199
2018-11-01,101.3758,,102.3079,100.4245,101.5326,98.64995,101.9509,100.2456,100.6662,101.6208,102.3532,99.96821,100.4438,101.1988,101.6534,99.89539,100.4543,100.9423,102.2445,103.3698,97.43608,100.2384,99.59535,100.2209,99.72781
2018-12-01,101.2088,,103.321,100.1209,101.5079,98.54762,101.9597,100.0988,100.3235,101.4397,101.9564,100.1834,100.078,101.1276,101.4481,99.67731,100.2206,100.7878,102.2185,103.5004,97.41366,100.1284,99.5981,100.2191,99.81831
2019-01-01,101.0089,,104.5189,99.83685,101.5225,98.90887,102.0588,99.89111,100.0211,101.2489,101.5406,100.1259,99.91149,101.037,101.2381,99.54781,100.1249,100.6966,102.3657,103.5092,97.46343,99.99363,99.72277,100.1406,99.75047
2019-02-01,101.0619,,105.3673,99.70806,101.5369,99.31913,102.2482,99.70963,99.88668,101.0335,101.2576,99.90652,99.95004,101.0005,101.0537,99.55265,100.0835,100.7102,102.6063,103.3437,97.54394,99.85791,99.90417,100.1078,99.59385
2019-03-01,101.2753,,105.1638,99.6981,101.5426,99.59766,102.4657,99.61896,99.85494,100.8348,101.2247,99.81989,100.1245,100.9828,101.0278,99.67739,100.1309,100.8036,102.6797,103.0639,97.72793,99.7089,100.0255,100.0131,99.44057
2019-04-01,101.4318,,104.353,99.85291,101.4901,99.78333,102.4531,99.5929,99.90301,100.6941,101.428,99.90374,100.252,100.9599,101.1677,99.73393,100.1229,100.8918,102.6096,102.8134,97.70922,99.57893,100.0328,99.99491,99.35413
2019-05-01,101.5178,,103.4682,100.0842,101.3602,100.0144,102.5194,99.59876,99.96655,100.5793,101.7542,100.2594,100.2516,100.9544,101.225,99.61555,99.91477,101.0065,102.6929,102.6648,97.28529,99.39214,99.84314,99.97832,99.31475
2019-06-01,101.426,,102.8797,100.1657,101.1781,100.211,102.5168,99.61683,100.0797,100.4993,101.7552,100.9404,100.094,100.7871,101.3001,99.56569,99.519,100.938,102.9265,102.6318,97.10615,99.14935,99.61873,99.91508,99.29411
2019-07-01,101.1991,,102.7911,100.2071,101.0275,100.3984,102.1665,99.628,100.1234,100.5367,101.281,101.9818,99.92001,100.6922,101.393,99.59133,99.2385,100.7847,102.9864,102.6222,96.97136,98.92268,99.40878,99.80012,99.28293
2019-08-01,100.9093,,103.1385,100.0184,100.9263,100.5103,101.7618,99.61527,100.0885,100.4666,100.7433,103.0074,99.72932,100.7059,101.4067,99.4857,99.04939,100.8135,102.8652,102.6017,96.92979,98.71428,99.3298,99.7347,99.29987
2019-09-01,100.9092,,103.5007,99.97532,100.9183,100.624,101.342,99.57213,100.0898,100.452,100.4649,103.6326,99.61364,100.6934,101.466,99.37211,98.91904,100.7841,102.6881,102.6462,96.93821,98.57306,99.55354,99.59831,99.387
2019-10-01,101.1078,,103.4139,100.0746,100.9257,100.6375,100.9283,99.53474,100.1551,100.4898,100.4892,103.9363,99.67429,100.7077,101.5507,99.37569,98.84509,100.7701,102.419,102.7459,97.15684,98.69344,99.88305,99.44639,99.57722
2019-11-01,101.3707,,103.2516,100.3799,101.0254,100.525,100.6919,99.53984,100.1512,100.5336,100.7932,103.9324,99.7677,100.7483,101.574,99.41159,99.02332,100.8361,102.2865,102.9122,97.49647,99.00764,100.1798,99.42518,99.79139
2019-12-01,101.5937,,103.1076,100.7214,101.0387,100.2445,100.5828,99.5767,100.0955,100.6737,101.0306,103.7335,99.85394,100.8144,101.4934,99.47966,99.20876,100.8858,102.2022,103.0133,97.65385,99.20259,100.271,99.36959,99.91479
2020-01-01,101.5921,,102.9048,100.8434,100.9496,100.0087,100.4822,99.49672,99.99995,100.5765,101.1881,103.2108,99.92282,100.7456,101.2484,99.46586,99.1378,100.8031,101.9972,102.7812,97.66087,99.03683,99.97801,99.26766,99.84969
2020-02-01,101.1732,,101.9653,100.4913,100.5657,99.56186,100.0035,99.05915,99.78236,99.94263,100.9338,102.4271,99.79079,100.3597,100.5275,99.34539,98.68033,100.5065,101.3401,102.1664,97.53668,98.28284,98.96621,99.09453,99.65858
2020-03-01,100.1966,,99.62531,99.44043,99.76041,98.65371,98.56493,98.09361,99.18866,98.92947,99.90688,101.0592,99.28529,99.58833,98.99337,99.00662,97.91072,99.90693,100.046,101.2226,97.50299,96.92022,97.55569,98.69274,99.40578
2020-04-01,99.13439,,96.2184,97.92415,98.97236,97.80283,96.54038,97.02029,98.40073,98.45928,98.46799,99.74609,98.80564,98.86346,97.16087,98.69703,97.34023,99.43283,98.1729,100.2012,97.53672,95.69758,96.69753,98.27782,99.12498
2020-05-01,98.6451,,94.26907,97.18063,98.87707,97.88477,95.74566,96.43818,98.23975,98.59885,98.03134,99.2977,98.95149,98.90656,96.75452,98.7653,97.86119,99.63392,97.66932,100.1911,97.87996,95.46436,96.73626,98.39682,98.84843
2020-06-01,98.59637,,94.11146,97.31718,99.2729,98.50109,95.94264,96.8213,98.52457,99.27399,98.31816,99.42432,99.24854,99.30348,97.13004,99.26591,98.80386,100.0787,98.29163,100.4742,98.05386,95.89619,97.17339,98.57047,98.61334
2020-07-01,98.6133,,95.1207,97.80187,99.67586,98.9799,96.13844,97.72354,98.82565,99.72274,98.70329,99.48717,99.3279,99.5448,97.48438,99.80936,99.29134,100.2736,99.0416,100.6176,97.97565,96.4416,97.60503,98.50377,98.4638
2020-08-01,98.81078,,96.31552,98.007,99.96133,99.15891,96.15376,98.58437,98.99003,99.99223,98.92086,99.41656,99.36957,99.6786,97.69572,100.255,99.09769,100.2346,99.20397,100.4733,97.78477,96.9056,97.89124,98.57712,98.41135
2020-09-01,99.11648,,97.3355,97.83266,100.0187,99.09138,96.25896,99.01547,99.10059,100.0555,99.14245,99.15411,99.67234,99.67976,97.73386,100.5469,98.76074,100.2093,98.92456,100.1425,97.79404,97.31589,98.06468,99.24825,98.50219
2020-10-01,99.26201,,98.02811,97.50163,99.8502,98.76158,96.4302,99.12877,99.23933,99.78658,99.52789,98.95715,99.98845,99.36692,97.72341,100.5942,98.65022,100.2185,98.57059,99.55615,97.76004,97.51375,98.60651,100.0924,98.78728
2020-11-01,99.21984,,98.34669,97.40619,99.62884,98.49548,96.7486,99.09601,99.56488,99.60262,100.136,98.82256,100.3317,99.12932,97.6507,100.5483,98.96709,100.2676,98.30465,99.37005,97.69907,97.48475,99.03033,100.6825,99.14913
2020-12-01,99.22284,,98.69755,97.80963,99.48254,98.68332,97.3131,99.02616,99.8989,99.89171,100.5391,98.90374,100.7197,99.24079,97.84481,100.7556,99.47884,100.4828,98.41782,99.66348,97.88951,97.32553,99.08596,100.9639,99.44415
2021-01-01,99.2288,,99.11105,98.38744,99.38899,98.77839,97.66979,98.98891,100.0947,100.2462,100.6544,98.87531,100.9282,99.42012,98.07001,101.0982,100.0655,100.6474,98.74501,99.71334,98.36134,97.32765,99.26764,100.9961,99.56832
2021-02-01,99.36539,,99.68015,99.43591,99.55241,98.98377,98.15296,99.04967,100.2673,100.5858,101.0519,98.84173,101.0581,99.70158,98.33153,101.4649,100.4332,100.7952,99.21565,99.65305,98.70569,97.69778,99.57484,101.1154,99.58968
2021-03-01,99.72382,,100.5622,100.715,99.86309,99.4972,99.10801,99.27187,100.5829,100.9382,101.5159,99.14578,101.2487,100.0015,98.90517,101.7339,100.8403,100.9841,99.6096,99.83704,98.61889,98.06157,99.9668,101.3482,99.59273
2021-04-01,99.96289,,101.4852,101.7222,100.1951,100.1209,99.90392,99.62139,100.9423,101.5346,101.9378,99.78355,101.509,100.2096,99.54653,102.0841,101.617,101.2306,99.99944,100.4887,97.93903,98.21864,100.3659,101.5134,99.6257
2021-05-01,99.90543,,102.2041,102.4912,100.7296,100.9097,100.5001,100.0844,101.2719,102.3484,102.183,100.5815,101.8972,100.6843,100.0348,102.4277,102.1212,101.3841,100.5433,101.1913,97.43111,98.32776,100.7243,101.322,99.66617
2021-06-01,99.70004,,102.7447,102.837,101.2003,101.4948,100.8748,100.6577,101.4538,102.9872,102.1484,100.7649,102.1632,101.0292,100.1982,102.4938,102.4372,101.4603,100.846,101.5809,97.40358,98.55759,100.8913,100.9878,99.66257
2021-07-01,99.24198,,102.9181,102.7825,101.3386,101.4831,101.0731,101.2259,101.2568,103.21,102.0803,100.428,102.1009,101.1925,100.2095,102.4071,102.534,101.5092,100.9092,101.5769,97.29555,98.73059,100.6983,100.7533,99.56825
2021-08-01,98.68501,,102.8585,102.2766,101.3251,101.2445,101.1687,101.6247,100.9642,103.1293,102.1122,99.96598,101.789,101.1564,100.4229,102.2422,102.5124,101.5798,100.8702,101.4695,97.10117,98.83421,100.5617,100.5597,99.4196
2021-09-01,98.3926,,103.0499,101.437,101.3251,101.1322,101.0938,101.7089,100.6304,103.0707,102.0022,99.49043,101.458,100.943,100.5396,102.0013,102.3949,101.5885,100.7312,101.0778,96.77927,98.98501,100.625,100.5025,99.25778
2021-10-01,98.20995,,103.4277,100.7414,101.1364,100.8494,100.7953,101.5906,100.0993,102.9739,101.6966,99.20917,100.984,100.667,100.2956,101.6443,101.9233,101.2279,100.3981,100.2694,96.03498,99.16047,100.792,100.4718,99.10485
2021-11-01,98.05109,,103.7473,100.4186,100.8241,100.5392,100.198,101.3705,99.5834,102.6691,101.3243,99.14566,100.5314,100.2755,99.7572,101.1933,101.2754,100.7256,99.94452,99.35212,95.11794,99.21279,100.8412,100.4305,98.95298
2021-12-01,97.95181,,103.4214,99.94845,100.5436,100.1953,99.86691,101.0722,99.31327,102.191,100.8569,99.10413,100.1695,99.89149,99.42744,100.6832,100.637,100.3747,99.55029,99.03596,94.64584,99.05021,100.7174,100.3343,98.77623
2022-01-01,97.72173,,102.9215,98.95043,100.3155,99.76173,99.55938,100.6774,99.05529,101.3228,100.3323,98.91173,99.81805,99.57877,99.19675,99.96196,100.2112,99.9991,99.27032,98.83442,94.71212,98.66702,100.6153,100.173,98.54123
2022-02-01,97.42072,,102.721,97.46562,99.82526,99.02753,98.75225,100.0946,98.56992,100.1296,99.46176,98.50134,99.27833,99.08295,98.61369,99.14627,99.46972,99.30431,99.17992,98.33495,94.65967,98.19636,100.5416,99.95624,98.24272
2022-03-01,97.18818,,102.7965,95.94691,98.99736,97.87547,97.17348,99.22462,97.94192,98.65788,98.43595,97.78778,98.5258,98.21175,97.42946,98.09532,97.99035,98.14948,99.05296,97.33546,94.37951,97.74454,100.5055,99.6527,97.86405
2022-04-01,97.02539,,102.8681,94.66597,98.31261,97.25401,96.30988,98.21268,97.51627,97.91273,97.76959,97.2982,98.2305,97.58474,96.80825,97.36212,96.83688,97.22138,98.84652,96.66916,93.72843,97.505,100.3854,99.29642,97.40115
2022-05-01,96.62722,,102.6436,93.90968,97.8876,96.97621,95.85795,97.23309,97.35471,97.55488,97.35873,97.16724,98.17086,97.04975,96.66882,96.6681,96.13646,96.69984,98.68261,96.27551,93.22177,97.38676,99.99459,98.84701,96.96663
2022-06-01,96.22865,,102.0293,93.49792,97.4678,96.79003,95.09189,96.41489,97.14088,97.21626,96.89891,97.09055,98.13323,96.52995,96.61938,95.93465,95.55778,96.43909,98.59814,96.04002,93.03378,97.22652,99.29013,98.43509,96.72722
2022-07-01,96.20132,,101.3093,93.16212,96.96781,96.76173,94.38033,95.73549,96.93469,96.91216,96.57731,97.00559,97.95197,95.98318,96.58718,95.0822,95.08658,96.34412,98.29379,95.92759,93.59953,97.09911,98.58614,98.14702,96.81274
2022-08-01,96.46188,,100.9076,92.64215,96.58382,96.8548,94.32716,95.19272,96.61978,96.91824,96.57301,97.0034,97.60558,95.80331,96.35818,94.32973,94.70387,96.25796,97.88251,96.00111,94.46963,97.09336,98.34106,97.99352,97.02997
2022-09-01,96.67612,,100.9118,92.21105,96.25601,96.82623,94.57761,94.83811,96.3266,97.07016,96.60109,97.02862,97.12511,95.82632,95.90335,93.60998,94.29439,95.93226,97.63363,95.9481,95.20469,97.00058,98.32317,97.97617,97.12617
2022-10-01,96.78831,,101.2057,92.31344,96.30234,96.92554,95.07641,94.67357,96.41468,97.59904,96.87641,97.03288,97.11597,96.00113,95.52923,93.34894,94.25443,95.77722,97.61638,95.96175,95.83855,96.89653,98.25504,97.90852,96.9209
2022-11-01,96.854,,101.7086,92.73724,96.70882,97.02567,95.78922,94.78079,96.78248,98.51807,97.19224,97.362,97.58185,96.24815,95.43089,93.55853,94.47565,96.10861,97.80351,96.27326,96.2067,96.85,98.21608,97.76584,96.55888
2022-12-01,97.06937,,102.379,93.14101,97.27535,96.94607,96.51217,95.26079,97.27099,99.14791,97.62092,97.83071,98.2067,96.53835,95.59557,93.79929,94.91032,96.57671,98.10931,96.8779,96.51871,96.94454,98.32605,97.75276,96.24464
2023-01-01,97.35186,,103.0545,93.57465,97.84327,96.85428,97.05563,95.90144,97.72974,99.42395,97.96651,98.21832,98.76588,96.90021,95.92059,94.10985,95.68769,97.03815,98.34771,97.679,97.11703,97.10548,98.44378,97.78116,96.1339
2023-02-01,97.46672,,103.4321,94.39042,98.30519,96.81742,97.3059,96.45132,98.16465,99.64664,,98.34987,99.14432,97.1465,96.3035,94.52199,96.37923,97.39893,98.36225,98.20879,97.8476,97.36208,98.57491,97.70483,96.17715
2023-03-01,97.35742,,103.4967,95.30563,98.59431,96.97322,97.41033,96.73282,98.40937,99.82527,,98.60204,99.28417,97.24034,96.67006,94.94002,96.94699,97.75459,98.59689,98.2807,98.57255,97.76901,98.82819,97.73429,96.31284
2023-04-01,97.26667,,103.5247,96.34989,98.87574,97.32926,97.77923,96.84598,98.44238,99.83547,,98.94683,99.33244,97.25212,97.1402,95.51505,97.42731,98.17469,99.23077,98.32729,99.51892,98.14967,99.21037,97.84834,96.50642
2023-05-01,97.268,,103.7658,97.20181,99.00756,97.79197,98.28084,96.91338,98.34476,99.75636,,99.56536,99.30634,97.28256,97.70072,96.03712,97.62561,98.57525,100.0265,98.39556,99.79194,98.40277,99.63916,97.76451,96.69707
2023-06-01,97.55695,,104.207,97.65595,98.98956,98.2066,98.93733,96.99333,98.31048,99.72463,,100.022,99.39574,97.40017,98.22529,96.25515,97.68661,98.83805,100.5056,98.5559,98.77767,98.53342,100.0197,97.71156,96.8158
2023-07-01,97.89566,,104.6964,97.65241,98.88905,98.39624,99.31109,97.03886,98.35368,99.63355,,100.0343,99.56057,97.4584,98.48244,96.087,97.5958,98.88723,100.792,98.83382,97.01285,98.56457,100.2448,97.73755,96.80668
2023-08-01,97.937,,105.0191,97.83019,98.7243,98.35434,99.02505,96.93326,98.44408,99.4905,,99.49734,99.63628,97.36746,98.31686,95.72692,97.30613,98.79983,100.8422,98.87608,95.29445,98.46131,100.2136,97.76289,96.71983
2023-09-01,97.7463,,105.1244,97.89356,98.6036,98.23996,98.45384,96.5601,98.52169,99.26369,,98.80137,99.6757,97.23923,97.86277,95.51542,96.75372,98.67365,100.8439,98.64897,94.85729,98.34671,99.97664,97.77592,96.60682
2023-10-01,97.51254,,105.1293,97.69367,98.56326,98.26125,98.16913,96.02441,98.6667,99.07952,,98.4341,99.79543,97.3089,97.47421,95.62132,96.37264,98.65243,100.9376,98.37434,95.2513,98.35806,99.75188,97.80756,
2023-11-01,97.56221,,105.2528,97.98371,98.55389,98.52573,98.13777,95.43408,98.92062,99.17786,,98.35695,100.0194,97.57221,97.33613,96.09052,96.29675,98.72012,101.1732,98.01913,95.88977,98.48705,99.65903,97.80751,
2023-12-01,98.1097,,105.3059,98.47791,98.55756,98.83432,98.23077,,99.1413,99.44464,,98.41357,100.1398,97.91899,97.61761,96.84868,96.51558,98.7843,101.4372,97.98222,96.63937,98.70564,99.70743,97.83418,
2024-01-01,98.91297,,,99.07277,98.40506,99.2088,98.31058,,99.22619,99.69363,,98.28329,99.99962,98.15762,98.04144,97.80141,97.02539,98.94048,101.8809,98.45171,97.46745,98.94688,,97.83317,
