date,global_cci,cci_AUS,cci_AUT,cci_BEL,cci_CAN,cci_CHE,cci_CZE,cci_DEU,cci_DNK,cci_ESP,cci_FIN,cci_FRA,cci_GBR,cci_GRC,cci_IRL,cci_ITA,cci_JPN,cci_KOR,cci_MEX,cci_NLD,cci_NZL,cci_POL,cci_PRT,cci_SWE,cci_TUR,cci_USA
2006-07-31,100.623,100.0758,100.0363,101.2231,101.246193263295,101.304,101.9067,99.99416,101.5116,100.0432,100.5672,99.70364,100.8537,100.8664,101.1465,101.1505,101.6004,99.33219,103.5886,101.078,99.83714,100.811,99.5948,101.1384,101.0095,99.71475
2006-08-31,100.653,99.7029,100.0587,101.2247,101.123043673051,101.4006,101.7582,99.84746,101.5549,100.1957,100.5391,99.94578,100.8576,100.792,101.061,101.2465,101.5265,99.32139,103.6995,101.15,100.0474,100.8282,99.88727,101.1963,100.8436,99.81288
2006-09-30,100.7929,99.77854,100.2188,101.3518,101.100233551523,101.4464,101.6882,99.72872,101.6765,100.3667,100.6283,100.147,100.966,100.7598,101.0969,101.353,101.5036,99.34895,103.7866,101.2386,100.3163,100.8236,100.1645,101.303,101.0031,100.1277
2006-10-31,100.9895,99.93781,100.39,101.5587,101.160632319529,101.4561,101.6965,99.66113,101.8633,100.6205,100.7846,100.3445,101.1191,100.7177,101.1541,101.2861,101.6575,99.36727,103.7421,101.2781,100.6215,100.8945,100.2729,101.3604,101.2528,100.5471
2006-11-30,101.0944,100.0587,100.4602,101.629,101.237842575494,101.45,101.7428,99.74432,101.9271,100.7175,101.0226,100.4163,101.0386,100.7409,101.1615,101.3297,101.7751,99.3255,103.4094,101.3256,100.9116,101.0679,100.2547,101.2717,101.4698,100.7777
2006-12-31,101.1387,100.5461,100.516,101.5729,101.420084997835,101.4415,101.8685,99.93372,101.8565,100.5885,101.115,100.4642,100.8305,100.8402,101.2015,101.4607,101.7823,99.21037,102.9436,101.4627,101.1142,101.2502,100.1999,101.2096,101.4684,100.893
2007-01-31,101.1411,101.103,100.7394,101.5372,101.586051535336,101.4407,101.9337,100.1688,101.7951,100.3786,101.105,100.5309,100.5867,100.9109,101.1392,101.3325,101.8455,99.16199,102.4502,101.5604,101.1596,101.2412,100.0489,101.2172,101.4531,100.9249
2007-02-28,101.0792,101.4615,100.8771,101.5304,101.562456266098,101.4571,101.9467,100.4719,101.7593,100.2953,101.0265,100.6315,100.568,100.9915,100.9295,101.2027,101.7879,99.24867,102.2656,101.5759,101.0917,101.2981,99.98038,101.3781,101.5361,100.7022
2007-03-31,101.0047,101.7128,100.8981,101.5167,101.479085231662,101.4948,101.8036,100.7897,101.741,100.2865,100.9891,100.7918,100.6925,101.0967,100.5965,101.0569,101.5758,99.38218,102.3241,101.5703,100.9448,101.2525,99.99445,101.4835,101.6781,100.4308
2007-04-30,100.9818,101.9484,100.9063,101.5592,101.392190728178,101.5301,101.5794,101.1325,101.6812,100.2637,101.0313,101.1069,100.9317,101.0538,100.4436,100.7661,101.3757,99.58613,102.4799,101.6211,100.7324,101.429,100.0392,101.6576,101.9402,100.257
2007-05-31,100.9969,102.2307,100.8997,101.5609,101.337658496482,101.529,101.5621,101.3904,101.6547,100.3069,101.0456,101.554,101.2116,101.0441,100.7079,100.4486,101.1354,99.86243,102.5822,101.6543,100.5162,101.6321,100.0168,101.5748,102.2308,100.1968
2007-06-30,100.9726,102.2463,100.9147,101.4559,101.342392606617,101.466,101.5878,101.4138,101.6802,100.4073,101.0738,101.7565,101.2996,100.9997,100.8201,100.1647,100.8664,100.1649,102.5371,101.6826,100.3709,101.7173,99.87561,101.4239,102.4897,100.1562
2007-07-31,100.9333,102.0209,100.829,101.2271,101.418439992752,101.3807,101.6002,101.2351,101.6439,100.4237,100.9549,101.6194,101.3045,101.0252,100.7446,100.0704,100.6919,100.4483,102.4611,101.5843,100.3537,101.7815,99.75024,101.2592,102.8825,100.1331
2007-08-31,100.7914,101.6821,100.652,100.9531,101.520501529542,101.323,101.5383,100.8923,101.5845,100.1511,100.7099,101.2328,101.3376,101.0854,100.7021,100.0231,100.5672,100.6325,102.3758,101.3207,100.4026,101.7879,99.61285,101.0969,103.2431,99.90429
2007-09-30,100.6033,101.5743,100.4238,100.7251,101.55294522604,101.3217,101.15,100.5688,101.5223,99.72341,100.3981,100.7447,101.306,101.3363,100.6328,100.0012,100.3993,100.7032,102.1153,100.9046,100.4357,101.9371,99.51597,100.9984,103.203,99.64957
2007-10-31,100.3714,101.4894,100.1045,100.4723,101.479171623606,101.325,100.5321,100.3215,101.4566,99.24277,100.1741,100.2457,101.1814,101.2819,100.421,99.9347,100.1167,100.7203,101.8547,100.6924,100.3845,102.1632,99.33782,100.9344,102.8356,99.35554
2007-11-30,100.1035,101.3282,99.7519,100.1316,101.38733260164,101.2508,99.80171,100.097,101.2201,98.70207,99.9622,99.70327,100.9062,100.9804,100.014,99.75389,99.72733,100.6583,101.6981,100.5567,100.2437,102.3781,99.05567,100.7207,102.2876,99.07018
2007-12-31,99.89535,101.0749,99.43394,99.9789,101.201658815453,101.0331,99.47634,99.99822,100.8561,98.18564,99.79259,99.3018,100.6436,100.7687,99.73299,99.53752,99.3818,100.582,101.6604,100.4025,99.98448,102.4122,98.66911,100.435,101.81,98.9023
2008-01-31,99.68114,100.5153,99.14156,99.87758,101.068786224927,100.745,99.79379,99.95128,100.4606,97.87754,99.63849,98.87637,100.3479,100.629,99.57184,99.34056,99.10415,100.3973,101.5699,100.2156,99.55878,102.235,98.30569,100.0875,100.9291,98.74091
2008-02-29,99.38182,99.71082,98.95408,99.86056,100.93180197599,100.4731,100.4086,99.9007,100.2768,97.68129,99.4354,98.63094,99.90131,100.4002,99.51114,99.27484,98.83541,100.1049,101.3335,100.0439,99.02065,102.0867,98.17626,99.79895,99.44447,98.35253
2008-03-31,99.02156,99.00521,98.77296,99.76366,100.610260255454,100.263,100.8771,99.87547,100.1985,97.35983,99.16033,98.37574,99.25809,100.1523,99.38158,99.29877,98.51923,99.71951,100.8835,99.90881,98.42275,102.0539,98.13445,99.65942,97.64017,97.88428
2008-04-30,98.57497,98.60944,98.49233,99.496,100.050430972422,100.0473,100.8888,99.80901,100.016,96.61971,98.73466,98.0103,98.33733,99.83647,99.20589,99.44596,98.09614,99.23589,100.1142,99.67368,97.82504,102.2385,98.08064,99.36629,96.09269,97.35648
2008-05-31,98.13407,98.42121,98.14628,99.13696,99.3070481894735,99.71169,100.5355,99.54525,99.78488,95.57262,98.14915,97.56743,97.38904,99.43799,99.04715,99.52973,97.65507,98.55626,99.2366,99.42473,97.36312,102.2927,97.72929,98.87888,95.35212,96.97754
2008-06-30,97.78748,98.19904,97.74924,98.83344,98.7331422800494,99.16562,100.1692,99.15482,99.42778,94.55087,97.62709,97.20904,96.50443,99.07135,98.63858,99.24036,97.28018,97.92932,98.38512,99.15652,97.26562,102.1264,97.21169,98.27783,95.36643,96.85837
2008-07-31,97.6785,98.08292,97.54052,98.7693,98.6058803556319,98.53372,100.2565,98.75691,99.17284,94.06155,97.27174,97.16733,95.93453,98.99411,98.36942,98.93009,96.99793,97.62396,97.73548,98.89085,97.73558,101.9364,97.23125,97.89982,95.88677,97.06129
2008-08-31,97.7571,98.2625,97.56871,98.96201,98.6735413629602,97.99129,100.4435,98.5255,99.06036,94.01506,97.13828,97.33755,95.94217,98.77753,98.28734,99.11511,96.82265,97.94966,97.36771,98.95935,98.46763,102.0404,97.64016,97.93528,96.3414,97.31839
2008-09-30,97.76823,98.42837,97.69718,99.13204,98.524408788312,97.68589,100.336,98.4147,99.13548,93.87804,97.0264,97.47813,96.11249,98.35983,98.10287,99.5098,96.73692,97.84586,97.0297,99.0834,99.08389,102.071,97.98841,98.07417,96.06033,97.39437
2008-10-31,97.51405,98.36809,97.64365,99.07522,97.8815558187644,97.56945,99.87687,98.21732,99.3739,93.58859,96.65121,97.48927,96.15131,97.90535,97.60244,99.71052,96.56494,97.11548,96.68681,99.07201,99.3079,101.7849,97.84026,98.1214,94.86372,97.04175
2008-11-30,97.28207,98.46513,97.56277,98.97995,97.2729942844398,97.60562,99.36624,98.00227,99.81432,93.41307,96.35548,97.56278,96.0674,97.93361,97.27938,99.61538,96.3602,96.36597,96.45062,99.03045,99.2543,101.302,97.40627,98.26469,93.67816,96.78537
2008-12-31,97.15431,98.65118,97.64256,98.91888,96.8925006310827,97.78822,98.87984,97.73553,100.0502,93.25478,96.35928,97.51089,95.80627,98.37157,97.08089,99.49508,96.16579,95.96455,96.04956,98.98111,99.06757,100.8309,96.92686,98.485,93.3121,96.77791
2009-01-31,97.09673,98.64146,97.76199,99.04163,96.8230784001085,98.00703,98.64921,97.57207,100.0965,93.13776,96.71804,97.43201,95.53555,98.75913,96.83031,99.46358,96.10934,96.1072,95.64913,98.93406,98.83833,99.96976,96.59653,98.79284,93.66709,96.78511
2009-02-28,97.11177,98.52431,97.90221,99.07064,96.8964355143619,98.13919,98.57201,97.46934,100.1533,93.19689,97.13121,97.36661,95.75497,98.78714,96.50829,99.4898,96.26816,96.51,95.3502,98.89294,98.65288,98.96512,96.57272,99.00804,94.47641,96.7591
2009-03-31,97.34024,98.54926,97.99324,99.17236,97.1550565252642,98.10432,98.91985,97.42757,100.3112,93.93509,97.67142,97.48164,96.3582,98.88583,96.27182,99.53767,96.69819,97.27242,95.25787,98.91649,98.61446,98.49452,96.87488,99.04848,95.54605,96.96084
2009-04-30,97.78859,98.80106,98.0785,99.38257,97.5976224146675,98.00636,99.35258,97.55405,100.6184,94.95922,98.44645,97.87199,97.01779,99.15208,96.21378,99.73002,97.33012,98.71124,95.38033,99.18864,98.82098,98.74128,97.36897,99.20306,96.8766,97.40855
2009-05-31,98.23017,99.17466,98.37616,99.64104,98.0940617059491,97.99991,99.74182,97.79756,100.9024,96.00726,99.24648,98.20781,97.53914,99.33325,96.28509,99.94776,98.00591,100.0803,95.46796,99.51766,99.19547,99.24258,97.89671,99.76582,97.89169,97.79377
2009-06-30,98.55797,99.89902,98.80444,99.93222,98.494204789789,98.2198,99.73827,98.16766,101.0021,96.76475,99.74461,98.453,98.05721,99.46812,96.50157,100.1805,98.58769,101.0017,95.74565,99.70036,99.67181,99.57649,98.54604,100.339,98.30508,97.95326
2009-07-31,98.76978,100.7203,99.25965,100.163,98.8562369708712,98.61913,99.64066,98.66412,101.1061,97.27396,100.0474,98.58228,98.51521,99.58208,96.57497,100.4446,99.05057,101.6646,95.9803,99.8583,100.2124,99.71137,99.29991,100.8973,98.07418,97.90809
2009-08-31,98.96736,101.3965,99.71265,100.4565,99.2655332774158,99.16122,99.68344,99.17582,101.1553,97.48453,100.2717,98.70562,99.00284,99.79962,96.68897,100.7133,99.33977,102.2445,95.77423,100.0815,100.7239,99.92099,99.91621,101.4592,97.69428,97.95174
2009-09-30,99.17799,101.8728,99.99074,100.6479,99.5254830133674,99.83233,99.61372,99.56067,101.2159,97.50093,100.5422,99.1237,99.67613,100.2167,96.92957,100.9783,99.48415,102.5799,95.51168,100.2416,101.0778,99.90261,100.2719,101.8533,97.34933,98.1294
2009-10-31,99.27454,102.0494,100.1203,100.6931,99.5712482928702,100.5115,99.60302,99.72952,101.2019,97.53993,100.767,99.57101,100.0935,100.5869,97.08829,101.2528,99.52654,102.7325,95.32366,100.3471,101.1594,99.85391,100.1388,102.0523,96.91924,98.15902
2009-11-30,99.30686,101.9693,100.1843,100.6527,99.5722604737105,101.0427,99.73125,99.68405,101.1672,97.66207,100.93,99.90662,100.2299,100.3857,97.05031,101.415,99.48909,102.5765,95.35281,100.5715,101.0747,99.80659,99.76887,102.0493,96.5484,98.17303
2009-12-31,99.36937,101.8636,100.277,100.4514,99.81849622075,101.299,99.65036,99.61685,101.2368,97.87273,101.241,100.0101,100.2612,99.80064,97.1154,101.232,99.44068,102.3575,95.46755,100.7713,100.9357,99.92408,99.40009,101.9032,96.51701,98.34699
2010-01-31,99.44066,101.8991,100.322,100.3085,100.190897995592,101.3951,99.56241,99.515,101.3716,97.8599,101.5976,99.92117,100.4275,99.09468,97.4239,100.7683,99.53438,102.1816,95.69084,100.8407,100.8117,100.0716,99.17541,101.823,96.86688,98.50824
2010-02-28,99.4616,101.8411,100.25,100.2376,100.262482555145,101.46,99.6714,99.5539,101.4649,97.56811,101.9122,99.57775,100.5484,98.26981,97.64337,100.2425,99.69907,102.0133,95.88311,100.6845,100.7347,100.2174,98.88406,101.9614,97.58186,98.56321
2010-03-31,99.46166,101.6823,100.0555,100.3062,100.217153649708,101.5718,99.88073,99.75724,101.4563,97.21124,101.9802,99.16901,100.4615,97.40192,97.75207,99.92088,99.87508,101.9249,96.09846,100.41,100.7375,100.3683,98.55885,102.0883,98.38696,98.56012
2010-04-30,99.44292,101.3687,99.93655,100.3563,100.030572242969,101.7222,100.053,99.95805,101.4253,96.83582,101.8411,98.81863,100.2039,96.72344,97.9352,99.69346,100.0141,101.9098,96.40542,100.0774,100.8442,100.4239,98.23811,102.1576,99.00183,98.53974
2010-05-31,99.39671,100.9582,99.81209,100.2472,99.8703806209149,101.8788,100.1044,99.97967,101.2682,96.31354,101.5973,98.492,99.84649,96.17149,98.21152,99.31361,100.0955,101.9565,96.82053,99.96027,100.9814,100.3782,97.8792,102.1254,99.41599,98.53848
2010-06-30,99.34997,100.8235,99.91482,100.3318,99.6107481978856,102.0083,100.1143,100.2034,101.102,95.94091,101.6664,98.34652,99.52554,95.95643,98.3992,98.97868,100.1241,102.0188,97.18178,99.98145,101.0515,100.2643,97.71845,102.1256,99.6836,98.44367
2010-07-31,99.29697,101.1763,100.2385,100.5717,99.3474583493466,102.0939,99.94881,100.7017,101.1525,96.06485,101.937,98.451,99.2457,96.05527,98.36872,98.86812,100.0766,101.9844,97.43535,100.0616,100.976,100.262,97.7086,102.122,99.80743,98.15993
2010-08-31,99.30983,101.5371,100.6047,100.8423,99.189381196566,102.1035,99.64095,101.1871,101.152,96.58661,102.2244,98.69351,99.04993,96.15189,97.95461,98.96261,99.95497,101.8488,97.78403,100.1704,100.8061,100.0238,97.67957,102.1795,99.99261,97.98689
2010-09-30,99.33201,101.6011,100.8297,100.9855,99.1517663246686,102.0011,99.31779,101.5321,101.1611,96.97798,102.3001,98.91456,98.6948,95.99174,97.30012,99.07311,99.83427,101.7503,98.23815,100.1882,100.5939,99.75539,97.26985,102.2232,100.3367,97.93621
2010-10-31,99.36983,101.5423,100.8157,101.0453,99.2539122402491,101.8348,99.03092,101.7264,101.1744,97.02046,101.9803,99.16619,98.37521,95.75268,96.51044,99.09937,99.81947,101.7646,98.54598,100.2029,100.3587,99.56244,96.24969,102.1172,100.5698,98.0344
2010-11-30,99.44331,101.2849,100.6134,101.0085,99.4359658537398,101.6544,98.9278,101.8575,101.1737,96.83426,101.4621,99.30613,98.07201,95.47652,95.92665,99.1366,99.89174,101.8559,98.65463,100.2018,100.095,99.44872,95.59731,102.0268,100.8655,98.29088
2010-12-31,99.47446,101.0049,100.4535,100.8219,99.6077958009433,101.4928,98.80106,101.8597,101.0528,96.58353,100.9308,99.06297,97.77092,95.21188,95.65813,99.15054,99.95073,101.7887,98.68964,100.2026,99.78051,99.42621,95.51949,101.983,101.086,98.54091
2011-01-31,99.43518,100.723,100.4064,100.605,99.8369359600269,101.3612,98.69055,101.8051,100.9083,96.52259,100.8153,98.6883,97.36269,95.29028,95.76933,98.88601,99.87949,101.4947,98.76039,100.3841,99.4121,99.35907,95.65296,101.9992,101.3435,98.64883
2011-02-28,99.33208,100.5846,100.3565,100.5053,99.9351247252594,101.2706,98.51117,101.7286,100.8079,96.68609,100.8191,98.38145,97.12045,95.51868,96.20079,98.6131,99.54037,100.9776,98.83768,100.4927,99.09293,99.04839,95.86765,101.8987,101.6675,98.59994
2011-03-31,99.11655,100.4767,100.2521,100.3303,99.8860985248203,101.2222,98.18504,101.6059,100.7895,96.83798,100.7482,98.16242,96.97465,95.60958,96.82352,98.33284,98.90112,100.3848,98.72322,100.456,98.99296,98.58985,95.81956,101.6509,101.8595,98.35714
2011-04-30,98.98994,100.3879,100.1388,100.2515,99.8606674880329,101.1579,97.97275,101.5066,100.8377,97.00849,100.5074,98.07323,97.00706,95.51627,97.13976,98.10448,98.23683,100.1997,98.52611,100.3325,99.26028,98.37311,95.65746,101.4172,101.988,98.29892
2011-05-31,98.97977,100.184,100.0095,100.2584,99.7447252774005,100.992,97.75818,101.4671,100.86,97.28619,99.98411,98.10641,97.36995,95.25947,97.23191,98.02701,98.02821,100.2511,98.54826,100.1598,99.71322,98.64813,95.71816,101.2026,102.1597,98.28327
2011-06-30,98.89919,99.80777,99.95179,100.1983,99.5346772558782,100.6592,97.60796,101.4557,100.7637,97.45135,99.21329,98.08308,97.39727,94.92436,97.18163,98.11465,98.17141,100.2089,98.78038,99.96255,100.1259,98.95343,95.8259,100.8995,102.3907,97.97703
2011-07-31,98.67774,99.37168,99.80322,100.1005,99.2570576898217,100.2646,97.68224,101.2962,100.4954,97.4268,98.52625,97.96291,97.10565,94.84872,97.12647,98.02129,98.46101,100.0655,98.94747,99.67966,100.3285,99.23129,95.83948,100.3934,102.2116,97.40202
2011-08-31,98.41832,99.202,99.49671,100.0028,98.9444979525412,99.95062,97.71249,100.9683,100.1997,97.16879,97.85794,97.68269,96.66331,94.94073,97.22758,97.84885,98.72131,99.83789,98.89198,99.12973,100.3471,99.29418,95.68167,99.75806,101.7773,96.91122
2011-09-30,98.31744,99.38837,99.05683,99.95193,98.7472249302584,99.82657,97.5997,100.7091,99.96888,96.94371,97.39664,97.56694,96.27867,94.74094,97.44352,97.6705,98.95585,99.76992,98.76952,98.51101,100.2018,99.31473,95.30614,99.32756,101.4499,96.84426
2011-10-31,98.33152,99.62115,98.68616,99.94491,98.6339928490371,99.81731,97.29729,100.5145,99.55769,96.85763,97.16422,97.55197,96.03825,94.1962,97.64425,97.54018,99.11446,99.89432,98.70577,98.06922,99.88744,99.18174,94.87482,99.1654,101.0787,97.07516
2011-11-30,98.45496,99.78056,98.52805,99.72696,98.6195601446503,99.83302,96.75045,100.4952,99.2159,96.96919,97.13981,97.38087,96.06461,93.83202,97.37866,97.58946,99.21555,99.99715,98.66425,97.93531,99.51913,98.81168,94.4864,99.16959,101.0724,97.51543
2011-12-31,98.62504,99.70399,98.49539,99.46098,98.5758830695748,99.82404,96.48047,100.6093,99.20738,96.81538,97.45464,97.30495,96.25303,93.70272,96.86494,97.42487,99.32465,99.8632,98.72672,97.8442,99.22711,98.36469,94.31365,99.37047,101.2801,98.06004
2012-01-31,98.81545,99.69137,98.61511,99.18552,98.6769532230303,99.81102,96.50468,100.7016,99.46735,96.25255,98.15391,97.51556,96.54737,93.70058,96.71022,97.30032,99.42599,99.8241,99.08919,97.8905,99.10532,98.30334,94.4232,99.73664,101.482,98.52432
2012-02-29,98.95318,99.69532,98.73907,99.11964,98.8383976784063,99.84185,96.54125,100.7347,99.88056,95.63839,98.84442,97.98243,96.62575,93.61646,96.88583,97.35861,99.47792,100.0342,99.43575,98.02676,99.08373,98.32496,94.69349,100.0555,101.5545,98.78316
2012-03-31,99.01622,99.55537,98.91532,99.39278,98.9864059602924,99.95277,96.33218,100.7549,100.2496,95.04965,99.23336,98.53339,96.48772,93.71922,97.2128,97.15871,99.50378,100.3174,99.6714,98.0894,99.07771,98.35664,94.96002,100.4076,101.3422,98.9079
2012-04-30,99.01382,99.43723,99.19645,99.74033,99.0171009786308,100.0856,96.23573,100.7819,100.3379,94.6161,99.45074,98.88926,96.35075,93.9464,97.43449,96.45905,99.51244,100.5636,99.91843,98.15421,99.03694,98.32619,95.17644,100.604,100.9986,98.94286
2012-05-31,98.9797,99.41872,99.29401,99.91261,99.0487317248992,100.1556,96.26414,100.7697,100.2269,94.35273,99.17271,99.06328,96.36002,94.29629,97.65055,95.93335,99.52742,100.5342,99.97734,98.06874,98.97902,98.29646,95.42247,100.5932,100.976,98.8867
2012-06-30,98.89365,99.49712,99.27934,100.0288,98.9756753519117,100.0979,96.61387,100.6943,100.1656,94.17294,98.37973,98.87328,96.52392,94.7382,97.94637,95.83395,99.52325,100.2223,99.9544,98.11059,98.94775,98.35046,95.58945,100.4821,100.9721,98.68109
2012-07-31,98.84972,99.60764,99.23206,100.0347,98.9729247189408,99.97638,97.02982,100.509,100.225,93.67554,97.70948,98.40134,96.78032,95.0963,98.30933,96.11027,99.52034,99.94151,100.0378,98.4221,98.98875,98.55892,95.56568,100.4106,100.8737,98.60864
2012-08-31,98.85349,99.65589,99.08543,99.95615,99.0556793590024,99.87849,97.27997,100.2959,100.2141,93.08119,97.41164,97.94609,96.88307,95.14378,98.29994,96.4268,99.53421,99.77996,100.0115,98.60698,99.09841,98.61499,95.26543,100.2565,100.5379,98.77948
2012-09-30,98.89298,99.73975,98.99535,99.75748,99.23311534894,99.87482,97.10815,100.1445,100.1807,93.02919,97.49279,97.54423,96.85086,94.79465,97.91303,96.48405,99.52354,99.68835,99.88814,98.61913,99.2848,98.45581,94.59389,100.005,100.1447,99.09757
2012-10-31,98.94585,99.87944,99.02979,99.43909,99.3048152798338,99.95423,96.76492,100.1147,100.1529,93.26643,97.71422,97.37292,96.93995,94.3999,97.55408,96.43509,99.51353,99.701,100.0297,98.37519,99.55997,98.22719,93.9632,99.79449,99.89798,99.32568
2012-11-30,98.95162,100.0446,99.02191,99.13878,99.2949601766069,100.1102,96.5936,100.1765,100.2342,93.45592,98.07347,97.38606,97.24828,94.20316,97.26807,96.23099,99.57906,99.74622,100.2733,97.97392,99.85558,98.04851,93.74829,99.70685,100.1646,99.23881
2012-12-31,98.90475,100.1252,99.1282,99.0604,99.2824670632895,100.3438,96.61429,100.2789,100.1756,93.64016,98.43285,97.40629,97.32408,94.19922,96.96614,96.07703,99.79987,99.82605,100.6021,97.79539,100.085,97.97163,93.85894,99.70684,100.5148,98.90295
2013-01-31,98.96958,100.3206,99.31145,99.209,99.3353344472864,100.5904,96.86871,100.4413,100.144,94.02351,98.91051,97.34954,97.31844,94.39961,97.02592,96.12095,100.2225,100.0006,100.7122,97.78882,100.1849,97.99356,94.11155,100.0009,100.916,98.77381
2013-02-28,99.08215,100.6157,99.4715,99.37171,99.2966065774276,100.767,97.46459,100.5744,100.2214,94.3117,99.33355,97.25758,97.27979,94.60284,97.05486,96.28111,100.5846,100.1455,100.4926,97.69444,100.2232,98.11259,94.41254,100.2509,101.1918,98.8774
2013-03-31,99.19147,100.6963,99.48212,99.41746,99.2072166561933,100.8058,97.88742,100.6448,100.2494,94.58936,99.36051,97.09077,97.38625,94.71631,97.0713,96.44694,100.7976,100.2803,100.189,97.88886,100.2875,98.22337,94.50574,100.4728,101.4149,99.04517
2013-04-30,99.29899,100.4298,99.4034,99.52398,99.1408387399933,100.759,98.11829,100.6755,100.2709,94.77969,99.10889,96.89919,97.58126,94.8143,97.09498,96.75312,100.8598,100.3349,99.88263,98.23574,100.4349,98.39208,94.5733,100.5432,101.6942,99.25853
2013-05-31,99.44042,100.1164,99.33569,99.64484,99.2630738128177,100.6851,98.36291,100.6958,100.3769,95.01126,98.90309,96.69903,97.92049,94.9558,97.34564,97.00656,100.8071,100.4436,99.62012,98.41197,100.6158,98.55894,94.63271,100.4923,102.0158,99.59885
2013-06-30,99.56644,100.0916,99.2782,99.75376,99.4447699919021,100.6215,98.56049,100.729,100.6441,95.5398,98.81316,96.7962,98.47762,94.88025,97.77274,97.33047,100.6515,100.5208,99.50671,98.35621,100.7543,98.90899,94.86132,100.5151,102.1534,99.7748
2013-07-31,99.67037,100.2634,99.33219,99.95758,99.6154980511259,100.5835,98.85492,100.7723,100.8418,96.26441,98.67303,97.24719,99.25689,94.77341,98.1356,97.47647,100.5433,100.522,99.73236,98.324,100.7945,99.24875,95.22331,100.6695,102.173,99.73689
2013-08-31,99.68777,100.5805,99.55531,100.4458,99.8310369828828,100.5896,99.2454,100.8213,101.0363,96.87152,98.6207,97.78839,99.76202,94.71049,98.53584,97.58673,100.5151,100.485,99.79366,98.48077,100.7892,99.44462,95.73119,100.7182,101.977,99.45435
2013-09-30,99.6397,100.8604,99.82291,101.0334,100.027136320703,100.6592,99.5523,100.9231,101.1856,97.31519,98.67554,98.12425,99.95473,94.80424,98.95523,97.66788,100.5352,100.4843,99.42664,98.76051,100.8134,99.51892,96.06417,100.7062,101.7616,99.07097
2013-10-31,99.56883,100.9157,99.96051,101.4523,100.000302215179,100.7682,99.72085,101.0497,101.2561,97.4062,98.79061,98.15186,99.92602,95.03421,99.15329,97.50784,100.3434,100.6977,98.84576,99.20071,100.9217,99.43322,96.19748,100.831,101.8945,98.83395
2013-11-30,99.5918,100.8281,99.9163,101.6793,99.8006731216152,100.8929,99.77459,101.2084,101.2186,97.51721,98.9855,97.9682,99.90483,95.19423,99.20731,97.49071,100.1721,100.919,98.18541,99.70598,101.0778,99.42907,96.38301,101.0476,102.0516,98.93504
2013-12-31,99.67003,100.5605,99.67442,101.7322,99.5625288930309,101.0145,99.73357,101.3722,101.1848,97.70714,99.19367,97.94826,100.161,95.36347,99.46327,97.48067,99.89519,101.0691,97.60773,100.0851,101.2299,99.49119,96.72196,101.1068,101.7825,99.24061
2014-01-31,99.72048,100.2668,99.50227,101.676,99.5377987136288,101.1088,99.88603,101.5134,101.1343,98.00249,99.36769,98.03093,100.6232,95.59529,99.67117,97.57222,99.52866,101.1969,97.22523,100.4133,101.3391,99.49689,97.07734,101.0432,101.3368,99.41454
2014-02-28,99.76649,100.0046,99.41362,101.5122,99.7150264583538,101.1385,100.1786,101.5744,101.0309,98.26346,99.27112,98.10863,100.9757,95.98161,99.80435,97.96446,99.1508,101.2256,97.40232,100.6535,101.4119,99.56892,97.40157,100.8992,101.1722,99.48507
2014-03-31,99.85464,99.80804,99.37466,101.2342,99.9271614531509,101.0731,100.5845,101.5765,100.9977,98.58909,99.01725,98.12945,101.3042,96.54485,99.81853,98.62517,98.91194,101.1946,97.81383,100.7905,101.4537,99.73775,97.636,100.8158,101.5743,99.51752
2014-04-30,99.96266,99.61749,99.34183,101.0505,100.029225936933,100.9738,100.9193,101.5967,101.0471,98.8602,98.79057,98.01938,101.5671,97.01657,99.75024,99.27867,98.94579,101.0831,98.11049,100.793,101.4584,99.91113,97.77882,100.8242,102.0909,99.591
2014-05-31,100.0134,99.36501,99.35152,101.0186,99.9957695029056,100.9169,101.0646,101.6315,101.2802,99.17027,98.8755,97.8728,101.7205,97.40144,99.57028,99.61394,99.22411,100.915,98.18436,100.7669,101.4295,100.1409,97.94465,100.902,102.1146,99.5773
2014-06-30,100.0253,99.27589,99.43447,101.0541,99.9396200002889,100.9531,101.1314,101.6152,101.588,99.49834,98.98268,97.77207,101.8074,97.69799,99.7318,99.41846,99.55025,100.8703,98.09652,100.7055,101.356,100.2007,98.10416,100.9372,101.8895,99.55072
2014-07-31,100.005,99.3455,99.45367,101.0012,99.9112601584292,101.0222,101.0553,101.5001,101.8129,99.6511,98.72675,97.80212,101.8052,97.80235,100.2087,98.92175,99.74742,100.8468,98.02299,100.5747,101.2215,100.1031,98.3299,100.8682,101.7259,99.54248
2014-08-31,99.99135,99.42841,99.44467,100.7724,99.9172222759092,101.0347,101.0281,101.2732,101.8348,99.74745,98.00694,97.80795,101.7895,97.62418,100.5658,98.50208,99.71674,100.8893,98.1684,100.3883,101.0581,100.1021,98.51917,100.6751,101.6536,99.63799
2014-09-30,100.0033,99.39036,99.44398,100.48,99.857836520462,100.9199,101.1618,101.1093,101.6989,99.70148,97.5256,97.78699,101.6351,97.42213,100.7889,98.34151,99.54192,100.858,98.45313,100.2807,100.9043,100.1475,98.77608,100.4487,101.5542,99.84365
